    1.9068    -4.4975     2.3814     -.6225    -4.2632    -3.9272    -3.3335    -1.0190      .2075    -5.0835      .8854    -5.6929    -1.5991    -1.6264    -5.6929      .0894    -3.2788     9.1743      .5357    -3.4507     4.3423
     .9133    -1.3908    -2.3673      .4505    -3.4298    -2.8400     -.4142    -3.9689      .1004    -5.4533     2.0975    -2.5939    -3.3595     1.6971      .9940    -2.5470     2.2616     7.6639     3.4491      .5658     3.7186
    -.9561     -.0567    -3.4854      .3709    -4.3369     -.0479    -1.5401    -2.4737     -.1133    -2.1494     4.2724      .0639    -2.3955     4.8662      .1592     8.2177     -.1924    10.8662     -.8780     2.1299     2.5771
 
     .4250   -10.5828   -16.5516   -11.5203   -22.5203     -.7938   -11.1766     3.0851   -10.8953    -4.2235    -7.2860   -11.9578     5.7498    -9.4735     2.6555      .8547    -1.2703     7.4777     4.6262    16.4328    12.1203
   -2.5666   -10.5353     3.5897    -6.4415    -2.0978    -1.5431    -5.4884    -1.6916    -3.6134     3.5897    -5.2540     2.7225     7.2655     7.1756     8.5116     9.4608     3.4374    21.7928     8.5624    25.8085    19.3866
   -4.6657    -2.5407     1.8812     -.5798     4.7347     6.2513     3.7171    -1.9938     -.4626     1.5530     7.9905      .4280    17.0062    11.7249    17.0843    25.7093    12.8187    34.5843    13.1624    13.0765    27.3030
   -4.2557    -3.7557    -1.0917    -2.8026      .0490    10.5021     7.6037    10.8693     5.8332     3.3576    18.4787     2.7130     7.3576    12.9708    10.7521    28.6037    20.5880    29.0099    22.5412    11.4083    36.5099
    1.9401     1.7057    -3.7787     3.3990    -4.3256     5.1847     8.5651     2.1471    15.6119    10.2057    21.5025    12.7057     3.2428    14.5963     6.2897    25.3775    19.8307    23.0650    21.8463    15.2994    20.9713
    3.4115    10.6405     2.3124    12.3671     2.7460    -1.1251     7.3592     1.3280    10.8827    11.1249     9.9999    10.1796     8.0311    21.8046    17.4452    19.0389     5.3807    21.2733    11.5155    12.3202    -1.6225
   -3.1414     4.5793     5.3429    11.0773     4.5031     1.2121     6.3898     8.1867     9.8586     7.5617    16.5148    13.5773     9.7882    11.3742    12.3586    12.4523     6.9754    -4.4582     8.2683     6.0027    -4.6223
   -2.9297     3.7158     4.7148      .9336     3.1692     5.6680    12.6484    13.0547    11.3984     2.2549    18.5703     7.3750     4.0334     1.3518     5.2307    -4.6052     8.8010     -.3865     9.9573    -1.0584    -1.9256
    7.5442     5.5950     4.6478    10.9271     8.3567     4.4720     1.5775     6.5911    10.4739    11.3840      .3840     9.4075     2.9412     1.7346     4.8489    -2.5691     8.1887      .4817     7.1262    -1.9050     -.5925
